RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
10,Bomen (deel 2),Trees (part 2),https://maps.amsterdam.nl/open_geodata/?k=255,https://maps.amsterdam.nl/bomen,BOMEN_2,PointDS,ObjectDS,Bomen,"Zie bomen.amsterdam.nl voor uitgebreide informatie over de bomen.


De weergave van bomen op deze kaart is niet `real-time`. Op deze kaart kunnen bomen staan die inmiddels zijn omgewaaid of gekapt. In vrijwel alle gevallen wordt een omgewaaide of gekapte boom herplant. Zodra de boom geplant is en onze inspecteurs weer hun ronde doen (om de drie jaar) komt de boom weer op de kaart.

Deze Maps-kaart maakt gebruik van een Web Map Service (WMS) van het gemeentelijk Datapunt. Deze WMS is verbonden met de dataset van het gemeentelijk beheersysteem GISIB. De kaart van het Datapunt is identiek aan deze kaart op Maps Amsterdam.",https://maps.amsterdam.nl/bomen,PointDS,ObjectDS,"Geometry: The dataset contains 70,000 point features representing individual tree locations, confirmed by the geometry_type_counts and the description of trees. | Entity: Each point represents a distinct, identifiable physical object (a tree) managed by the city, consistent with the ObjectDS classification.","The dataset contains 70,000 point features representing individual tree locations, confirmed by the geometry_type_counts and the description of trees.","Each point represents a distinct, identifiable physical object (a tree) managed by the city, consistent with the ObjectDS classification.",,1.0,1.0,1.0,V3_caveman_gemini
11,Bomen (deel 3),Trees (part 3),https://maps.amsterdam.nl/open_geodata/?k=256,https://maps.amsterdam.nl/bomen,BOMEN_3,PointDS,ObjectDS,Bomen,"Zie bomen.amsterdam.nl voor uitgebreide informatie over de bomen.


De weergave van bomen op deze kaart is niet `real-time`. Op deze kaart kunnen bomen staan die inmiddels zijn omgewaaid of gekapt. In vrijwel alle gevallen wordt een omgewaaide of gekapte boom herplant. Zodra de boom geplant is en onze inspecteurs weer hun ronde doen (om de drie jaar) komt de boom weer op de kaart.

Deze Maps-kaart maakt gebruik van een Web Map Service (WMS) van het gemeentelijk Datapunt. Deze WMS is verbonden met de dataset van het gemeentelijk beheersysteem GISIB. De kaart van het Datapunt is identiek aan deze kaart op Maps Amsterdam.",https://maps.amsterdam.nl/bomen,PointDS,ObjectDS,"Geometry: The dataset represents individual tree locations as Point features, which is explicitly supported by the geometry_type_counts and the nature of the data (tree inventory). | Entity: The map layer represents individual trees as discrete, countable real-world objects. Each point corresponds to a unique tree with specific attributes (species, height, planting year), fitting the criteria for ObjectDS.","The dataset represents individual tree locations as Point features, which is explicitly supported by the geometry_type_counts and the nature of the data (tree inventory).","The map layer represents individual trees as discrete, countable real-world objects. Each point corresponds to a unique tree with specific attributes (species, height, planting year), fitting the criteria for ObjectDS.",,1.0,1.0,1.0,V3_caveman_gemini
12,Bomen (deel 4),Trees (part 4),https://maps.amsterdam.nl/open_geodata/?k=257,https://maps.amsterdam.nl/bomen,BOMEN_4,PointDS,ObjectDS,Bomen,"Zie bomen.amsterdam.nl voor uitgebreide informatie over de bomen.


De weergave van bomen op deze kaart is niet `real-time`. Op deze kaart kunnen bomen staan die inmiddels zijn omgewaaid of gekapt. In vrijwel alle gevallen wordt een omgewaaide of gekapte boom herplant. Zodra de boom geplant is en onze inspecteurs weer hun ronde doen (om de drie jaar) komt de boom weer op de kaart.

Deze Maps-kaart maakt gebruik van een Web Map Service (WMS) van het gemeentelijk Datapunt. Deze WMS is verbonden met de dataset van het gemeentelijk beheersysteem GISIB. De kaart van het Datapunt is identiek aan deze kaart op Maps Amsterdam.",https://maps.amsterdam.nl/bomen,PointDS,ObjectDS,"Geometry: The dataset contains 49,431 points representing individual trees, confirmed by the geometry_type_counts and the nature of the data (tree inventory). | Entity: The dataset represents individual trees at point locations. These are distinct, countable real-world objects/assets managed by the city, fitting the definition of ObjectDS.","The dataset contains 49,431 points representing individual trees, confirmed by the geometry_type_counts and the nature of the data (tree inventory).","The dataset represents individual trees at point locations. These are distinct, countable real-world objects/assets managed by the city, fitting the definition of ObjectDS.",,1.0,1.0,1.0,V3_caveman_gemini
13,Buurtcompost,Neighborhood compost,https://maps.amsterdam.nl/open_geodata/?k=228,https://maps.amsterdam.nl/buurtcompost,BUURTCOMPOST,PointDS,ObjectDS,Compost maken met de buurt,"Composteren

Op deze kaart staan lokale initiatieven verzameld die gfe inzamelen en daar compost van maken. De gemeente Amsterdam gaat de komende jaren in meer wijken het gfe apart inzamelen. En Amsterdammers voorlichten over het belang van composteren. Dit is onderdeel van de Voedselstrategie van de gemeente Amsterdam.
Zie voor meer informatie de factsheet over composteren in Amsterdam: Composteren in Amsterdam


Voedselinitiatieven

Met de Voedselstrategie zet Amsterdam de komende jaren in op een gezond, eerlijk, duurzaam en betaalbaar lokaal voedselsysteem, waarbij alle Amsterdammers voordeel hebben van de verandering. Dit wordt samen gedaan met initiatiefnemers, (kennis)instituten, overheden, boeren en bedrijven. Op deze kaart zijn sociale voedselinitiatieven en stadslandbouw initiatieven vermeld: maps.amsterdam.nl/voedselinitiatieven

Zie voor meer informatie over de Voedselstrategie: Volg het beleid: Voedselstrategie Amsterdam.

U kunt aan de opbouw van deze kaart meewerken. Kent u compostinitiatieven die niet op de kaart staan, heeft u aanvullende informatie of correcties? Neem dan contact op via onderstaand e-mailadres.",https://maps.amsterdam.nl/buurtcompost,PointDS,ObjectDS,"Geometry: The dataset contains 86 point features representing individual neighborhood compost initiatives, which are discrete locations. | Entity: The map represents specific local neighborhood compost initiatives (real-world facilities/assets) as point features, not statistical reporting units or sampled continuous measures.","The dataset contains 86 point features representing individual neighborhood compost initiatives, which are discrete locations.","The map represents specific local neighborhood compost initiatives (real-world facilities/assets) as point features, not statistical reporting units or sampled continuous measures.",,1.0,1.0,1.0,V3_caveman_gemini
14,Cameragebieden,Camera areas,https://maps.amsterdam.nl/open_geodata/?k=149,https://maps.amsterdam.nl/overlast,CAMERAGEBIEDEN,PlainVectorRegion,ExistenceDS,Veiligheid en overlast,De gebieden op deze kaart zijn via webservices (WFS) afkomstig van het Dataplatform van de Gemeente Amsterdam: https://api.data.amsterdam.nl/v1/wfs/overlastgebieden/,https://maps.amsterdam.nl/overlast,PlainVectorRegion,PatchDS,"Geometry: The dataset represents designated camera areas in Amsterdam. These are distinct, non-overlapping zones that do not partition the city, evidenced by low shared boundary ratios and isolated spatial characteristics. | Entity: The map displays 'Cameragebieden' (camera areas) where surveillance policies apply. These are policy-defined zones rather than discrete managed objects or statistical reporting units, thus fitting the PatchDS definition.","The dataset represents designated camera areas in Amsterdam. These are distinct, non-overlapping zones that do not partition the city, evidenced by low shared boundary ratios and isolated spatial characteristics.","The map displays 'Cameragebieden' (camera areas) where surveillance policies apply. These are policy-defined zones rather than discrete managed objects or statistical reporting units, thus fitting the PatchDS definition.",,0.925,0.95,0.9,V3_caveman_gemini
15,Canadese populieren,Canadian poplars,https://maps.amsterdam.nl/open_geodata/?k=232,https://maps.amsterdam.nl/canadese_populieren,CANADESE_POPULIEREN,PointDS,ObjectDS,Bijzondere bomen + Adviezen bescherming en beheer (CBH),"Groeikaart

Deze kaart met bijzondere bomen is een groeikaart. Momenteel wordt de lijst met bijzondere bomen gebiedsgewijs geactualiseerd en geharmoniseerd. Per stadsdeel/stadsgebied wordt de kaart steeds verder opgevuld en bijgewerkt. 

Onder de knop vastgestelde beschermstatus staan alle bomen die (her)beoordeeld worden of al opnieuw vastgesteld zijn. Hier vind je ook de (nieuw geplante) toekomstbomen.

Onder de knop geadviseerde beschermstatus staan de bomen waarbij de CBH al een actualiserings-advies heeft uitgebracht. De CBH is een door B&W benoemde onafhankelijk adviescommissie. Meer over deze commissie lees je rechtsonder op de kaart onder Bijzondere bomen en de adviescommissie CBH.

Door het op de kaart aanklikken van een boom, zie je meer informatie en kan je extra informatie downloaden (N.B. dat kan nu dus nog niet bij alle bomen). Niet alle bomen op deze kaart staan al precies op de juiste plek, maar ze staan dan wel in de buurt van hun werkelijke locatie.",https://maps.amsterdam.nl/bomen_bijzonder,PointDS,ObjectDS,"Geometry: The dataset contains 7,805 points representing trees (Canadian poplars), which are spatial entities characterized as single point locations. | Entity: The map features represent individual trees, which are identifiable real-world objects. The numeric ID and specific attributes (species, management status) confirm they are discrete entities, not sampled point measurements or aggregated statistical areas.","The dataset contains 7,805 points representing trees (Canadian poplars), which are spatial entities characterized as single point locations.","The map features represent individual trees, which are identifiable real-world objects. The numeric ID and specific attributes (species, management status) confirm they are discrete entities, not sampled point measurements or aggregated statistical areas.",,1.0,1.0,1.0,V3_caveman_gemini
16,Sensoren Crowd Monitoring Systeem Amsterdam,Sensors Crowd Monitoring System Amsterdam,https://maps.amsterdam.nl/open_geodata/?k=264,https://maps.amsterdam.nl/cmsa,CROWDSENSOREN,PointDS,ObjectDS,Sensoren Crowd Monitoring Systeem Amsterdam,"Op deze kaart staan alle telsystemen van het Langzaam Verkeer Monitoringsysteem (Voorheen Crowd Monitoring Systeem) Amsterdam ingetekend. Klikken op een object toont meer informatie over dat object.
Telsystemen winnen informatie in over langzaam verkeer: voetgangers en fietsersstromen.

Meer informatie: https://data.amsterdam.nl/data/datasets/PnrmHN-YvSqjhw/langzaam-verkeer-monitoringsysteem-amsterdam-lvma/",https://maps.amsterdam.nl/cmsa,PointDS,ObjectDS,"Geometry: The dataset represents sensor locations for crowd monitoring, which are point entities. The geometry_type_counts confirms only Point geometry, and the MapDescription describes these as specific telsystemen (counting systems) placed at various locations. | Entity: The map depicts physical sensors (counting systems) installed at specific locations. These are identifiable real-world objects/assets, fitting the definition of ObjectDS.","The dataset represents sensor locations for crowd monitoring, which are point entities. The geometry_type_counts confirms only Point geometry, and the MapDescription describes these as specific telsystemen (counting systems) placed at various locations.","The map depicts physical sensors (counting systems) installed at specific locations. These are identifiable real-world objects/assets, fitting the definition of ObjectDS.",,1.0,1.0,1.0,V3_caveman_gemini
17,Cultuurhistorische verkenningen,Cultural historic explorations,https://maps.amsterdam.nl/open_geodata/?k=126,https://maps.amsterdam.nl/cultuurhistorie,CULTUURHISTORIE_VERKENNINGEN,PlainVectorRegion,EventDS,Cultuurhistorische waarden,"De geschiedenis van een gebied kan een inspiratiebron zijn voor de ontwikkeling van de stad. Op deze kaart zijn gebiedsgericht cultuurhistorische waarden en historische stedenbouwkundige ontwikkelingen in beeld gebracht.

Cultuurhistorische waarden per gebied
Bij cultuurhistorische waarden gaat het over sporen, objecten, patronen en structuren die zichtbaar of niet zichtbaar onderdeel uitmaken van onze leefomgeving en een beeld geven van een historische situatie of ontwikkeling. In veel gevallen bepalen deze cultuurhistorische waarden de identiteit van een plek of gebied. Ze dragen bij aan een aantrekkelijke woonomgeving en vestigingsklimaat en bieden aanknopingspunten voor toekomstige ontwikkelingen. Het is daarom van belang deze cultuurhistorische waarden te betrekken in de planvorming en mee te wegen in de besluitvorming over de inrichting van een gebied (via bijvoorbeeld een bestemmingsplan, stedenbouwkundig plan of herinrichtingsplan voor de openbare ruimte). 

Per gebied kan doorgeklikt worden naar meer informatie over de historisch stedenbouwkundige ontwikkeling van een gebied en de bovengrondse cultuurhistorische waarden. Deze informatie is afkomstig uit de Cultuurhistorische Verkenningen (CHV’s) die door Bureau Monumenten & Archeologie zijn gemaakt. De CHV’s zijn meestal gemaakt in het kader van de actualisatie van een bestemmingsplan. Dit verklaart waarom de CHV’s nog niet heel Amsterdam beslaan en waarom de grenzen niet altijd overeenkomen met de historische bouwperiodes waarin de stad zich ontwikkelde. 

Gebieden met beschermde status
Een aantal gebieden in Amsterdam is zodanig van cultuurhistorische waarde dat daaraan een beschermde status is toegekend: UNESCO Werelderfgoed en rijks en gemeentelijk beschermde stads- en dorpsgezichten. De begrenzing van deze beschermde gebieden is op deze kaart te vinden met daaraan gekoppeld meer informatie. 

Bovengronds en ondergronds
De kaart is dynamisch en wordt regelmatig aangevuld met nieuwe informatie over de bovengrondse cultuurhistorie van de stad. Voor ondergrondse cultuurhistorische waarden kunt u terecht op de archeologische kaart: http://maps.amsterdam.nl/archeologie.

Bron beelden: BMA, Beeldbank Stadsarchief Amsterdam of zoals vermeld in de rapportages die u kunt downloaden.",https://maps.amsterdam.nl/cultuurhistorie,PlainVectorRegion,ObjectDS,"Geometry: The dataset contains polygons representing cultural historic research areas. These are discrete, non-exhaustive areas (explorations) that do not partition the entire city, as noted in the metadata stating they do not cover all of Amsterdam. | Entity: The dataset represents specific, bounded study areas (Cultuurhistorische Verkenningen) which function as identified places/sites with distinct histories, monuments, and character. Even if they overlap or are related to planning, they are treated as named, discrete objects for exploration rather than administrative reporting units or mere policy zones.","The dataset contains polygons representing cultural historic research areas. These are discrete, non-exhaustive areas (explorations) that do not partition the entire city, as noted in the metadata stating they do not cover all of Amsterdam.","The dataset represents specific, bounded study areas (Cultuurhistorische Verkenningen) which function as identified places/sites with distinct histories, monuments, and character. Even if they overlap or are related to planning, they are treated as named, discrete objects for exploration rather than administrative reporting units or mere policy zones.",,0.9,0.9,0.9,V3_caveman_gemini
18,Duizendknoop,Knotweed,https://maps.amsterdam.nl/open_geodata/?k=247,https://maps.amsterdam.nl/duizendknoop,DUIZENDKNOOP,PointDS,ObjectDS,Japanse duizendknoop,"De Japanse duizendknoop is een woekerplant die veel schade veroorzaakt. Zijn wortels gaan dwars door beton, kademuren en straten. De plant is moeilijk te bestrijden. Daarom hebben we uw hulp hard nodig. Ziet u deze plant, meld het dan via: Gemeente website",https://maps.amsterdam.nl/duizendknoop,PointDS,ObjectDS,"Geometry: The dataset represents specific occurrences of the Japanese knotweed plant, indicated by 717 features with a Point geometry type and attributes related to site photos and plant identification. | Entity: The points represent specific occurrences and locations of individual knotweed infestations being managed by the municipality, treated as distinct objects (managed sites/plants) rather than general zones or a continuous phenomenon.","The dataset represents specific occurrences of the Japanese knotweed plant, indicated by 717 features with a Point geometry type and attributes related to site photos and plant identification.","The points represent specific occurrences and locations of individual knotweed infestations being managed by the municipality, treated as distinct objects (managed sites/plants) rather than general zones or a continuous phenomenon.",,0.95,1.0,0.9,V3_caveman_gemini
19,Ecopassages,Ecopassages,https://maps.amsterdam.nl/open_geodata/?k=63,https://maps.amsterdam.nl/ecopassages,ECOPASSAGES,PointDS,ObjectDS,Ecologische structuur (AES) en passages,"De ecologische structuur verbindt de groene gebieden met elkaar en vergroot daarmee het leefgebied voor dier- en plantensoorten. De Amsterdamse ecologische structuur betreft een netwerk van zowel grote als kleine `groene` en `blauwe` gebieden en maakt het verbindende groene netwerk binnen de stad en de verbinding met het omringende landschap zichtbaar en is essentieel voor de biodiversiteit.

Om het stelsel van groene verbindingen goed te laten functioneren is het van belang dat ecologische knelpunten worden opgelost. Op de kaart is de ecologische structuur en zijn de op te heffen barrières (knelpunten) in beeld gebracht. 

De Provincie Noord-Holland is bronhouder van de kaarten van het Natuurnetwerk Nederland (NNN), de vroegere EHS. Wijzigingen in deze dataset worden hier niet bijgehouden. Zie voor de laatste versie en de correcte begrenzing de kaarten van de Provincie: Kaarten Provincie Voor het kaartbeeld zijn de grenzen op deze kaart gegeneraliseerd.

Het ministerie van Economische Zaken is verantwoordelijk voor de begrenzing van Natura 2000-gebieden. Alle informatie is hier te vinden.

Voor meer informatie over de ecologische structuur van Amsterdam zie hier",https://maps.amsterdam.nl/ecopassages,PointDS,ObjectDS,"Geometry: The geometry_type_counts explicitly shows 351 Points. The dataset represents specific locations (ecopassages and bottlenecks) for ecological connections, which are logically represented as point features. | Entity: The points represent specific, identifiable locations (ecopassages/fauna-passages) which function as discrete, managed facilities or infrastructure objects within the city's ecological network. They are countable real-world assets rather than regions of influence or statistical reporting units.","The geometry_type_counts explicitly shows 351 Points. The dataset represents specific locations (ecopassages and bottlenecks) for ecological connections, which are logically represented as point features.","The points represent specific, identifiable locations (ecopassages/fauna-passages) which function as discrete, managed facilities or infrastructure objects within the city's ecological network. They are countable real-world assets rather than regions of influence or statistical reporting units.",,0.95,1.0,0.9,V3_caveman_gemini
