RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
10,Bomen (deel 2),Trees (part 2),https://maps.amsterdam.nl/open_geodata/?k=255,https://maps.amsterdam.nl/bomen,BOMEN_2,PointDS,ObjectDS,Bomen,"Zie bomen.amsterdam.nl voor uitgebreide informatie over de bomen.


De weergave van bomen op deze kaart is niet `real-time`. Op deze kaart kunnen bomen staan die inmiddels zijn omgewaaid of gekapt. In vrijwel alle gevallen wordt een omgewaaide of gekapte boom herplant. Zodra de boom geplant is en onze inspecteurs weer hun ronde doen (om de drie jaar) komt de boom weer op de kaart.

Deze Maps-kaart maakt gebruik van een Web Map Service (WMS) van het gemeentelijk Datapunt. Deze WMS is verbonden met de dataset van het gemeentelijk beheersysteem GISIB. De kaart van het Datapunt is identiek aan deze kaart op Maps Amsterdam.",https://maps.amsterdam.nl/bomen,PointDS,ObjectDS,"Geometry: The layer is a tree inventory with 70,000 point features representing individual trees, which are point locations rather than lines or area regions. | Entity: The layer maps individual trees as discrete point features; metadata explicitly says 'Trees' and attributes are tree-specific (species, planting year, height, owner/manager). This fits ObjectDS, not AmountDS or PointMeasuresDS.","The layer is a tree inventory with 70,000 point features representing individual trees, which are point locations rather than lines or area regions.","The layer maps individual trees as discrete point features; metadata explicitly says 'Trees' and attributes are tree-specific (species, planting year, height, owner/manager). This fits ObjectDS, not AmountDS or PointMeasuresDS.",,0.985,0.99,0.98,V3_gpt
11,Bomen (deel 3),Trees (part 3),https://maps.amsterdam.nl/open_geodata/?k=256,https://maps.amsterdam.nl/bomen,BOMEN_3,PointDS,ObjectDS,Bomen,"Zie bomen.amsterdam.nl voor uitgebreide informatie over de bomen.


De weergave van bomen op deze kaart is niet `real-time`. Op deze kaart kunnen bomen staan die inmiddels zijn omgewaaid of gekapt. In vrijwel alle gevallen wordt een omgewaaide of gekapte boom herplant. Zodra de boom geplant is en onze inspecteurs weer hun ronde doen (om de drie jaar) komt de boom weer op de kaart.

Deze Maps-kaart maakt gebruik van een Web Map Service (WMS) van het gemeentelijk Datapunt. Deze WMS is verbonden met de dataset van het gemeentelijk beheersysteem GISIB. De kaart van het Datapunt is identiek aan deze kaart op Maps Amsterdam.",https://maps.amsterdam.nl/bomen,PointDS,ObjectDS,"Geometry: The layer represents individual trees, and the dataset contains 70,000 point features with tree-specific attributes like species, height, and planting year. | Entity: The layer maps individual trees as discrete real-world objects (species, plant year, owner/manager, tree number). Despite point geometry and a reporting-unit mention in attributes, the decisive rule is PointDS branch A: identifiable object/facility/place -> ObjectDS.","The layer represents individual trees, and the dataset contains 70,000 point features with tree-specific attributes like species, height, and planting year.","The layer maps individual trees as discrete real-world objects (species, plant year, owner/manager, tree number). Despite point geometry and a reporting-unit mention in attributes, the decisive rule is PointDS branch A: identifiable object/facility/place -> ObjectDS.",,0.985,0.99,0.98,V3_gpt
12,Bomen (deel 4),Trees (part 4),https://maps.amsterdam.nl/open_geodata/?k=257,https://maps.amsterdam.nl/bomen,BOMEN_4,PointDS,ObjectDS,Bomen,"Zie bomen.amsterdam.nl voor uitgebreide informatie over de bomen.


De weergave van bomen op deze kaart is niet `real-time`. Op deze kaart kunnen bomen staan die inmiddels zijn omgewaaid of gekapt. In vrijwel alle gevallen wordt een omgewaaide of gekapte boom herplant. Zodra de boom geplant is en onze inspecteurs weer hun ronde doen (om de drie jaar) komt de boom weer op de kaart.

Deze Maps-kaart maakt gebruik van een Web Map Service (WMS) van het gemeentelijk Datapunt. Deze WMS is verbonden met de dataset van het gemeentelijk beheersysteem GISIB. De kaart van het Datapunt is identiek aan deze kaart op Maps Amsterdam.",https://maps.amsterdam.nl/bomen,PointDS,ObjectDS,"Geometry: The layer represents individual trees, and the dataset contains only point features. The map description and attributes describe tree records rather than areas or lines. | Entity: Point features represent individual trees, a distinct countable real-world object type. The metadata says 'Trees' and the attributes are tree-specific (species, planting year, height, owner/manager), so this is ObjectDS rather than AmountDS or PointMeasuresDS.","The layer represents individual trees, and the dataset contains only point features. The map description and attributes describe tree records rather than areas or lines.","Point features represent individual trees, a distinct countable real-world object type. The metadata says 'Trees' and the attributes are tree-specific (species, planting year, height, owner/manager), so this is ObjectDS rather than AmountDS or PointMeasuresDS.",,0.985,0.99,0.98,V3_gpt
13,Buurtcompost,Neighborhood compost,https://maps.amsterdam.nl/open_geodata/?k=228,https://maps.amsterdam.nl/buurtcompost,BUURTCOMPOST,PointDS,ObjectDS,Compost maken met de buurt,"Composteren

Op deze kaart staan lokale initiatieven verzameld die gfe inzamelen en daar compost van maken. De gemeente Amsterdam gaat de komende jaren in meer wijken het gfe apart inzamelen. En Amsterdammers voorlichten over het belang van composteren. Dit is onderdeel van de Voedselstrategie van de gemeente Amsterdam.
Zie voor meer informatie de factsheet over composteren in Amsterdam: Composteren in Amsterdam


Voedselinitiatieven

Met de Voedselstrategie zet Amsterdam de komende jaren in op een gezond, eerlijk, duurzaam en betaalbaar lokaal voedselsysteem, waarbij alle Amsterdammers voordeel hebben van de verandering. Dit wordt samen gedaan met initiatiefnemers, (kennis)instituten, overheden, boeren en bedrijven. Op deze kaart zijn sociale voedselinitiatieven en stadslandbouw initiatieven vermeld: maps.amsterdam.nl/voedselinitiatieven

Zie voor meer informatie over de Voedselstrategie: Volg het beleid: Voedselstrategie Amsterdam.

U kunt aan de opbouw van deze kaart meewerken. Kent u compostinitiatieven die niet op de kaart staan, heeft u aanvullende informatie of correcties? Neem dan contact op via onderstaand e-mailadres.",https://maps.amsterdam.nl/buurtcompost,PointDS,ObjectDS,"Geometry: The layer maps local compost initiatives as individual locations, and the dataset contains only point features (86 points), so it is a point dataset. | Entity: The points mark individual compost initiatives / locations (street-addressed neighborhood compost sites), so each point is a distinct real-world object rather than a measurement, event, or area zone. Numeric fields like Aantal_bewoners are just attributes, not the main mapped phenomenon.","The layer maps local compost initiatives as individual locations, and the dataset contains only point features (86 points), so it is a point dataset.","The points mark individual compost initiatives / locations (street-addressed neighborhood compost sites), so each point is a distinct real-world object rather than a measurement, event, or area zone. Numeric fields like Aantal_bewoners are just attributes, not the main mapped phenomenon.",,0.97,0.99,0.95,V3_gpt
14,Cameragebieden,Camera areas,https://maps.amsterdam.nl/open_geodata/?k=149,https://maps.amsterdam.nl/overlast,CAMERAGEBIEDEN,PlainVectorRegion,ExistenceDS,Veiligheid en overlast,De gebieden op deze kaart zijn via webservices (WFS) afkomstig van het Dataplatform van de Gemeente Amsterdam: https://api.data.amsterdam.nl/v1/wfs/overlastgebieden/,https://maps.amsterdam.nl/overlast,PlainVectorRegion,PatchDS,"Geometry: The layer represents camera areas as named polygons, but they do not form a complete or near-complete partition of Amsterdam. Topology hints show very low shared boundaries and fill ratios, with few adjacent polygon pairs, which supports isolated region polygons rather than a tessellation. | Entity: The layer is about camera areas within a safety/nuisance map, so the polygons represent selected affected zones where a condition applies. This fits the PatchDS branch better than ObjectDS or LatticeDS, despite some named places in the Gebiet field.","The layer represents camera areas as named polygons, but they do not form a complete or near-complete partition of Amsterdam. Topology hints show very low shared boundaries and fill ratios, with few adjacent polygon pairs, which supports isolated region polygons rather than a tessellation.","The layer is about camera areas within a safety/nuisance map, so the polygons represent selected affected zones where a condition applies. This fits the PatchDS branch better than ObjectDS or LatticeDS, despite some named places in the Gebiet field.",,0.96,0.97,0.95,V3_gpt
15,Canadese populieren,Canadian poplars,https://maps.amsterdam.nl/open_geodata/?k=232,https://maps.amsterdam.nl/canadese_populieren,CANADESE_POPULIEREN,PointDS,ObjectDS,Bijzondere bomen + Adviezen bescherming en beheer (CBH),"Groeikaart

Deze kaart met bijzondere bomen is een groeikaart. Momenteel wordt de lijst met bijzondere bomen gebiedsgewijs geactualiseerd en geharmoniseerd. Per stadsdeel/stadsgebied wordt de kaart steeds verder opgevuld en bijgewerkt. 

Onder de knop vastgestelde beschermstatus staan alle bomen die (her)beoordeeld worden of al opnieuw vastgesteld zijn. Hier vind je ook de (nieuw geplante) toekomstbomen.

Onder de knop geadviseerde beschermstatus staan de bomen waarbij de CBH al een actualiserings-advies heeft uitgebracht. De CBH is een door B&W benoemde onafhankelijk adviescommissie. Meer over deze commissie lees je rechtsonder op de kaart onder Bijzondere bomen en de adviescommissie CBH.

Door het op de kaart aanklikken van een boom, zie je meer informatie en kan je extra informatie downloaden (N.B. dat kan nu dus nog niet bij alle bomen). Niet alle bomen op deze kaart staan al precies op de juiste plek, maar ze staan dan wel in de buurt van hun werkelijke locatie.",https://maps.amsterdam.nl/bomen_bijzonder,PointDS,ObjectDS,"Geometry: The layer represents individual trees/boms with 7805 Point features and point-specific attributes like tree species and management measures, so it is a point dataset. | Entity: The layer maps individual trees (Canadian poplars) as distinct point features; the numeric/administrative fields are attributes, not the main phenomenon. By the point branch, this is a countable real-world object layer, not PointMeasuresDS or AmountDS.","The layer represents individual trees/boms with 7805 Point features and point-specific attributes like tree species and management measures, so it is a point dataset.","The layer maps individual trees (Canadian poplars) as distinct point features; the numeric/administrative fields are attributes, not the main phenomenon. By the point branch, this is a countable real-world object layer, not PointMeasuresDS or AmountDS.",,0.98,0.99,0.97,V3_gpt
16,Sensoren Crowd Monitoring Systeem Amsterdam,Sensors Crowd Monitoring System Amsterdam,https://maps.amsterdam.nl/open_geodata/?k=264,https://maps.amsterdam.nl/cmsa,CROWDSENSOREN,PointDS,ObjectDS,Sensoren Crowd Monitoring Systeem Amsterdam,"Op deze kaart staan alle telsystemen van het Langzaam Verkeer Monitoringsysteem (Voorheen Crowd Monitoring Systeem) Amsterdam ingetekend. Klikken op een object toont meer informatie over dat object.
Telsystemen winnen informatie in over langzaam verkeer: voetgangers en fietsersstromen.

Meer informatie: https://data.amsterdam.nl/data/datasets/PnrmHN-YvSqjhw/langzaam-verkeer-monitoringsysteem-amsterdam-lvma/",https://maps.amsterdam.nl/cmsa,PointDS,ObjectDS,"Geometry: The layer maps counting systems/sensors as individual clickable objects, and the dataset contains only Point geometries. This is a point-based dataset. | Entity: Point features are individual crowd-monitoring sensors/telcameras, i.e. distinct real-world objects/facilities. The metadata says each object can be clicked for more info, so this is ObjectDS rather than AmountDS or PointMeasuresDS.","The layer maps counting systems/sensors as individual clickable objects, and the dataset contains only Point geometries. This is a point-based dataset.","Point features are individual crowd-monitoring sensors/telcameras, i.e. distinct real-world objects/facilities. The metadata says each object can be clicked for more info, so this is ObjectDS rather than AmountDS or PointMeasuresDS.",,0.985,0.99,0.98,V3_gpt
17,Cultuurhistorische verkenningen,Cultural historic explorations,https://maps.amsterdam.nl/open_geodata/?k=126,https://maps.amsterdam.nl/cultuurhistorie,CULTUURHISTORIE_VERKENNINGEN,PlainVectorRegion,EventDS,Cultuurhistorische waarden,"De geschiedenis van een gebied kan een inspiratiebron zijn voor de ontwikkeling van de stad. Op deze kaart zijn gebiedsgericht cultuurhistorische waarden en historische stedenbouwkundige ontwikkelingen in beeld gebracht.

Cultuurhistorische waarden per gebied
Bij cultuurhistorische waarden gaat het over sporen, objecten, patronen en structuren die zichtbaar of niet zichtbaar onderdeel uitmaken van onze leefomgeving en een beeld geven van een historische situatie of ontwikkeling. In veel gevallen bepalen deze cultuurhistorische waarden de identiteit van een plek of gebied. Ze dragen bij aan een aantrekkelijke woonomgeving en vestigingsklimaat en bieden aanknopingspunten voor toekomstige ontwikkelingen. Het is daarom van belang deze cultuurhistorische waarden te betrekken in de planvorming en mee te wegen in de besluitvorming over de inrichting van een gebied (via bijvoorbeeld een bestemmingsplan, stedenbouwkundig plan of herinrichtingsplan voor de openbare ruimte). 

Per gebied kan doorgeklikt worden naar meer informatie over de historisch stedenbouwkundige ontwikkeling van een gebied en de bovengrondse cultuurhistorische waarden. Deze informatie is afkomstig uit de Cultuurhistorische Verkenningen (CHV’s) die door Bureau Monumenten & Archeologie zijn gemaakt. De CHV’s zijn meestal gemaakt in het kader van de actualisatie van een bestemmingsplan. Dit verklaart waarom de CHV’s nog niet heel Amsterdam beslaan en waarom de grenzen niet altijd overeenkomen met de historische bouwperiodes waarin de stad zich ontwikkelde. 

Gebieden met beschermde status
Een aantal gebieden in Amsterdam is zodanig van cultuurhistorische waarde dat daaraan een beschermde status is toegekend: UNESCO Werelderfgoed en rijks en gemeentelijk beschermde stads- en dorpsgezichten. De begrenzing van deze beschermde gebieden is op deze kaart te vinden met daaraan gekoppeld meer informatie. 

Bovengronds en ondergronds
De kaart is dynamisch en wordt regelmatig aangevuld met nieuwe informatie over de bovengrondse cultuurhistorie van de stad. Voor ondergrondse cultuurhistorische waarden kunt u terecht op de archeologische kaart: http://maps.amsterdam.nl/archeologie.

Bron beelden: BMA, Beeldbank Stadsarchief Amsterdam of zoals vermeld in de rapportages die u kunt downloaden.",https://maps.amsterdam.nl/cultuurhistorie,PlainVectorRegion,PatchDS,"Geometry: The layer contains polygonal cultural-historical area features, but the CHV areas do not cover all of Amsterdam and are explicitly described as incomplete/irregular areas rather than a full partition. Topology hints also suggest isolated regions more than a tessellation. | Entity: The layer maps cultural-historical value areas and protected zones, i.e. selected bounded areas where a condition/value applies rather than reporting units or a full-area thematic coverage. The map description and feature names point to area-based CHV exploration zones, so PatchDS fits best.","The layer contains polygonal cultural-historical area features, but the CHV areas do not cover all of Amsterdam and are explicitly described as incomplete/irregular areas rather than a full partition. Topology hints also suggest isolated regions more than a tessellation.","The layer maps cultural-historical value areas and protected zones, i.e. selected bounded areas where a condition/value applies rather than reporting units or a full-area thematic coverage. The map description and feature names point to area-based CHV exploration zones, so PatchDS fits best.",,0.94,0.93,0.95,V3_gpt
18,Duizendknoop,Knotweed,https://maps.amsterdam.nl/open_geodata/?k=247,https://maps.amsterdam.nl/duizendknoop,DUIZENDKNOOP,PointDS,ObjectDS,Japanse duizendknoop,"De Japanse duizendknoop is een woekerplant die veel schade veroorzaakt. Zijn wortels gaan dwars door beton, kademuren en straten. De plant is moeilijk te bestrijden. Daarom hebben we uw hulp hard nodig. Ziet u deze plant, meld het dan via: Gemeente website",https://maps.amsterdam.nl/duizendknoop,PointDS,ObjectDS,"Geometry: The layer represents knotweed sightings/locations, and the dataset contains 717 Point features, indicating point observations rather than areas or lines. | Entity: The layer maps distinct knotweed occurrences/locations as identifiable points; the numeric field is just an attribute, not the main phenomenon. PointDS branch -> object-like point features, reinforced by the species/objective reporting and photo-linked records.","The layer represents knotweed sightings/locations, and the dataset contains 717 Point features, indicating point observations rather than areas or lines.","The layer maps distinct knotweed occurrences/locations as identifiable points; the numeric field is just an attribute, not the main phenomenon. PointDS branch -> object-like point features, reinforced by the species/objective reporting and photo-linked records.",,0.965,0.99,0.94,V3_gpt
19,Ecopassages,Ecopassages,https://maps.amsterdam.nl/open_geodata/?k=63,https://maps.amsterdam.nl/ecopassages,ECOPASSAGES,PointDS,ObjectDS,Ecologische structuur (AES) en passages,"De ecologische structuur verbindt de groene gebieden met elkaar en vergroot daarmee het leefgebied voor dier- en plantensoorten. De Amsterdamse ecologische structuur betreft een netwerk van zowel grote als kleine `groene` en `blauwe` gebieden en maakt het verbindende groene netwerk binnen de stad en de verbinding met het omringende landschap zichtbaar en is essentieel voor de biodiversiteit.

Om het stelsel van groene verbindingen goed te laten functioneren is het van belang dat ecologische knelpunten worden opgelost. Op de kaart is de ecologische structuur en zijn de op te heffen barrières (knelpunten) in beeld gebracht. 

De Provincie Noord-Holland is bronhouder van de kaarten van het Natuurnetwerk Nederland (NNN), de vroegere EHS. Wijzigingen in deze dataset worden hier niet bijgehouden. Zie voor de laatste versie en de correcte begrenzing de kaarten van de Provincie: Kaarten Provincie Voor het kaartbeeld zijn de grenzen op deze kaart gegeneraliseerd.

Het ministerie van Economische Zaken is verantwoordelijk voor de begrenzing van Natura 2000-gebieden. Alle informatie is hier te vinden.

Voor meer informatie over de ecologische structuur van Amsterdam zie hier",https://maps.amsterdam.nl/ecopassages,PointDS,ObjectDS,"Geometry: The layer contains 351 Point features and the attributes describe ecopassage bottlenecks/locations, which are point locations rather than areas or lines. | Entity: The layer maps discrete ecopassage/ecological barrier items at point locations (e.g., crossings, bridges, passages) with attributes about each specific site. This fits ObjectDS: the point represents the mapped thing, not a measurement, network, or area patch.","The layer contains 351 Point features and the attributes describe ecopassage bottlenecks/locations, which are point locations rather than areas or lines.","The layer maps discrete ecopassage/ecological barrier items at point locations (e.g., crossings, bridges, passages) with attributes about each specific site. This fits ObjectDS: the point represents the mapped thing, not a measurement, network, or area patch.",,0.9550000000000001,0.99,0.92,V3_gpt
20,Energie - Potentiele gebieden windenergie,Energy - Potential areas of wind energy,https://maps.amsterdam.nl/open_geodata/?k=96,https://maps.amsterdam.nl/energie_zonwind,ENERGIE_WINDVISIE,PlainVectorRegion,AmountDS,,,,PlainVectorRegion,PatchDS,"Geometry: The layer shows 9 isolated polygon/multipolygon areas for potential wind energy sites, not a complete partition or grid. Topology hints show zero shared boundaries and no adjacency, which supports PlainVectorRegion. | Entity: The layer is about potential areas for wind energy, so the polygons represent selected applicability/phenomenon zones rather than discrete objects. The title/metadata and patch-like region geometry support PatchDS over ObjectDS or AmountDS.","The layer shows 9 isolated polygon/multipolygon areas for potential wind energy sites, not a complete partition or grid. Topology hints show zero shared boundaries and no adjacency, which supports PlainVectorRegion.","The layer is about potential areas for wind energy, so the polygons represent selected applicability/phenomenon zones rather than discrete objects. The title/metadata and patch-like region geometry support PatchDS over ObjectDS or AmountDS.",,0.965,0.96,0.97,V3_gpt
